HT_GB_SH_NA_DNA_VM_HO-7nvE0,HT_NA_NA_NA_DNA_VM_HO-AotMh,HT_NA_NA_NA_DNA_VM_HO-BjARE,HT_GB_SH_NA_DNA_VM_HO-uL9YZ,HT_GB_SH_NA_DNA_VM_HO-zbqiU,GN_GB_ND_SH_DNA_VM_HO-Cv7xc,GN_GB_ND_SH_DNA_VM_HO-Db5kr,HT_GB_SH_NA_DNA_VM_HO-93Oix
13.07777778,4.989999771,4.590000153,14.6753012,10.13187774,7.555414013,7.147005988,9.605020922
10.1,4.96999979,4.690000057,14.83823529,10.12703862,4.518439716,5.076556777,9.484388199
10.5,4.940000057,4.619999886,14.8425,10.17863248,7.400636943,7.113173653,9.374248912
10.4,4.889999866,4.650000095,14.77114094,11.11061947,7.51503268,7.28969697,8.866952773
13.14390244,4.940000057,4.440000057,14.95962733,10.50255318,5.737037037,6.102447552,18.78823533
13.2975,8.233030218,4.53000021,7.075,11.14999997,7.818471338,7.470958084,5.259055149
12.96216216,4.929999828,4.650000095,13.9,10.94177217,8.103908795,7.829912023,6.075943407
13.00769231,4.889999866,4.550000191,13.7,11.61459226,8.226498423,7.88253012,4.324359096
13.00666667,4.889999866,4.559999943,13.9,11.39567097,7.881931464,7.562130178,4.690434804
12.92857143,4.829999924,6.093333327,13.8,11.65787229,7.639805825,7.418012422,4.924352312
13.06,4.809999943,4.559999943,13.8,11.50254234,7.856146179,7.628787879,4.784313782
13.086,4.860000134,8.147368406,14,10.55360363,7.688714734,7.442201835,4.793706377
12.2125,4.869999886,4.400000095,13.9,11.99191488,7.85686901,7.731360947,4.891129136
12.30625,4.809999943,6.366768086,13.9,12.79662446,7.897039474,7.52969697,5.319026563
11.35714286,4.679999828,4.409999847,13.9,13.04310346,5.468441065,5.790566038,4.403030367
12.41538462,4.800000191,6.301250025,13.8,12.69699573,8.020952381,7.704601227,5.642056077
12.45925926,4.860000134,4.510000229,13.7,12.84267243,8.11835443,7.828915663,5.344059417
10.4,4.730000019,4.489999771,13.8,13.77727261,8.031210191,7.862613982,4.229197032
12.74,4.699999809,4.510000229,13.9,6.560122642,8.217799353,7.878115502,4.804145116
12.95,6.958955217,4.510000229,13.7,8.993273489,8.284789644,7.937195122,4.371038317
13.00344828,4.775000095,4.489999771,13.8,5.959090948,8.156549521,7.679341317,6.436521735
12.65416667,9.075263099,4.429999828,13.7,8.212107697,8.180448718,7.709580838,6.473191468
12.43125,4.659999847,4.46999979,13.9,6.975274783,8.231974922,7.8875,6.638325973
12.48333333,7.001562463,4.847499967,13.6,6.525624976,8.146601942,7.754277286,6.722026424
12.62058824,4.510000229,4.489999771,13.8,6.68447196,7.783548387,7.252439024,6.896120665
12.94137931,6.960370335,4.489999771,13.7,6.751333307,7.751757188,7.506567164,4.505741644
12.26,4.570000172,4.510000229,13.7,7.728017289,7.6971875,7.317168675,5.112217219
12.51764706,4.610000134,4.550000191,14.96964286,6.444642904,7.837216828,7.340432099,4.884186068
12.80416667,4.619999886,4.429999828,14.7652439,7.150216456,8.173267327,7.646646341,2.898297855
12.66153846,4.679999828,4.46999979,14.85490196,6.950485373,8.17460815,7.753869048,7.749576314
12.67727273,4.619999886,6.489501942,14.28402778,6.420388425,8.021543408,7.838575668,5.052727296
12.87916667,4.570000172,4.489999771,14.80384615,6.906289257,7.774675325,7.541017964,5.108888902
12.825,4.679999828,4.480000019,15.16536313,6.579374927,7.7,7.6,4.725229379
12.78666667,5,6.310381695,14.78658537,7.792241425,7.7,7.6,4.310900473
12.6,4.599999905,4.429999828,14.68698225,7.868995683,7.7,7.6,4.182269401
12.97352941,4.619999886,4.429999828,14.78953488,7.647807046,7.7,7.6,5.416216223
12.859375,4.610000134,5.25857142,14.72173913,7.687931053,7.7,7.6,5.656621027
12.82941176,4.619999886,5.03000021,14.78050314,8.166519875,7.7,7.6,5.357674466
12.84347826,4.610000134,4.909999847,14.86353591,6.979768797,7.7,7.6,7.376000048
12.75769231,4.679999828,4.889999866,14.76428571,7.217346887,7.7,7.6,8.558441554
12.99393939,7.067479643,4.909999847,14.75266272,6.99444445,7.780088496,7.283261803,6.504824532
12.9,4.619999886,4.889999866,14.82091503,8.057205302,4.813414634,5.6584,8.764135033
12.9137931,4.690000057,4.889999866,14.72876712,7.389690721,7.891304348,7.509848485,4.899069786
12.69473684,6.956528892,4.889999866,14.81556886,7.565591376,8.187772926,7.465283019,8.782683944
12.68235294,4.53000021,6.036953144,14.82814371,7.272307667,8.267875648,7.6056,8.357142854
12.58421053,4.599999905,4.71999979,14.81024096,7.435567028,8.161881188,7.449224806,8.829257619
11.67272727,5.632307676,4.78000021,14.8126506,7.650568109,8.205581395,7.56375,6.766666648
11.66842105,5.309999943,4.760000229,14.78280255,7.56414142,8.319545455,7.752692308,6.472173892
11.71,5.150000095,4.760000229,14.81597222,7.738461556,4.651282051,5.147540984,6.665350849
12.705,5.150000095,4.78000021,14.87861272,8.196954466,7.992822967,7.359322034,8.656595752
12.75185185,5.139999866,4.730000019,14.93988095,8.584090948,7.79742268,7.544214876,9.017521359
12.4862069,5.110000134,4.71999979,14.79034483,9.294347771,7.9265,7.231120332,6.009090927
12.95833333,5.139999866,4.690000057,14.75037594,7.877403903,8.006074766,7.338132296,8.670175444
12.65384615,5.110000134,4.650000095,15.19508197,9.112608677,8.15,7.517829457,8.158771933
12.76666667,6.948319654,4.71999979,15.11885714,8.034615521,8.277777778,7.615352697,6.128125014
13.20769231,4.860000134,6.257622981,15.14972067,9.380869509,8.744549763,7.905691057,9.115811961
12.53,4.869999886,6.105894067,15.04457831,9.138157874,8.18685446,7.325,6.651072933
12.628,5.059999943,6.451924553,15.0627451,9.40217388,8.101809955,7.151481481,7.933191512
12.7037037,4.940000057,6.163452427,14.98395062,8.355760436,8.396208531,7.225,6.096916297
12.79259259,4.940000057,5.958828148,14.86518987,8.265550301,8.308837209,6.934497817,7.750000005
12.7173913,4.949999809,5.906549035,15.09488636,8.489686123,8.264830508,6.518218623,8.286752142
12.57297297,4.940000057,5.877644784,14.9325,9.688000043,8.250638298,6.475581395,8.14145303
13.096875,4.889999866,4.559999943,14.96193182,9.654184995,8.324324324,6.780784314,8.51957449
12.65217391,4.809999943,4.619999886,15.05852273,8.281308479,8.296153846,6.734509804,6.236403511
10.6,4.889999866,4.559999943,15.04519774,9.936796519,8.404347826,6.698496241,9.743913021
10.5,6.965617499,4.610000134,15.03910615,9.4078603,8.337004405,6.604115226,8.664502162
10.4,6.844236083,4.550000191,14.8739726,8.148848037,8.469477912,7.060474308,7.702202669
10.3,6.868530595,5.837083353,15.06703911,9.968669515,8.508583691,6.911462451,7.316
10.5,7.033485438,4.610000134,14.97664671,8.565765845,5.121666667,5.379012346,8.566239298
10.5,7.136254934,4.590000153,14.1,9.815811956,8.393243243,7.501538462,8.222844839
10.5,6.757777742,4.590000153,14,8.143636472,5.080487805,5.488,9.819491475
10.5,6.732983841,4.550000191,15.24380952,9.281140353,7.857847534,7.552173913,7.071244614
10.5,4.699999809,4.559999943,15.31136364,9.73175964,8.755140187,7.625978648,7.323275881
10.51538462,4.699999809,6.534166699,14.2,10.39198315,8.833333333,7.840839695,7.396995735
15.51,4.699999809,4.440000057,14.3,10.70508477,8.836936937,8.041481481,10.0446808
15.81304348,4.760000229,4.53000021,14.1,8.498701341,9.114056225,8.182239382,7.645000035
16.29545455,4.690000057,4.559999943,15.06023392,10.87268908,4.934615385,5.587804878,5.676018111
13.8,6.813484835,6.115166664,14.92955975,10.32284485,4.890909091,5.515384615,9.97573223
14.95,4.659999847,4.599999905,15.08060606,9.056140327,4.862162162,5.505405405,9.677777781
14.4,4.610000134,4.610000134,15.01655629,8.922767865,4.978947368,5.652380952,9.80878664
16.4125,4.730000019,4.590000153,15.04058824,10.6591304,5.248514851,5.850819672,10.38776371
13.2,4.699999809,4.590000153,15.07865854,10.5381579,5.150420168,5.909756098,10.48497855
13.1,4.809999943,4.559999943,15.01409396,11.6264069,5.010416667,5.643478261,11.25847457
13.2,7.598536555,4.550000191,15.21393939,8.394594641,5.14556962,5.875308642,6.382296658
13.2,4.639999866,4.619999886,14.575,8.583982732,5.149593496,6.002272727,9.685470059
13.1,4.699999809,4.550000191,15.17455621,8.684255356,4.961538462,5.755555556,9.792857122
13,4.75,4.619999886,15.11604938,11.77652172,5.206779661,6.018947368,8.91021276
13,7.009655155,4.610000134,15.10823529,8.510964971,8.327896996,7.031889764,10.07777778
14.15789474,4.820000172,4.619999886,15.26724138,8.209375069,5.004545455,5.891803279,10.55593217
12,4.860000134,4.53000021,15.0556213,11.63722939,5.013186813,5.91010101,8.091139232
12.2,4.699999809,4.590000153,15.22060606,11.5443478,5.078346457,5.709689922,9.876890788
12.3,4.800000191,4.489999771,15.24968944,11.6241525,6.413496933,7.088461538,8.875105461
12.1,4.769999981,4.489999771,14.84896552,11.8480519,7.266229508,5.677635783,9.675210073
12.1,4.760000229,4.550000191,15.09759036,11.69787231,6.969085174,5.552795031,10.09409283
12,4.739999771,4.510000229,14.93988095,11.94102561,7.102194357,5.640372671,10.22447259
12.1,4.775000095,4.550000191,15.14885057,9.936407742,7.002302632,5.866666667,9.797907937
12,4.820000172,4.53000021,15.36079545,11.04978725,4.694509804,5.962093863,8.874576272
13.18044693,4.860000134,4.559999943,15.15762712,12.04913787,4.933067729,6.048698885,9.673728791
11.9,4.769999981,4.550000191,14.4,11.73076923,7.076282051,6.112951807,10.06468086
11.7,4.820000172,4.590000153,14.3,12.05714282,4.886842105,6.138686131,7.491743142
11.8,4.730000019,4.510000229,14.7,12.37074234,4.838697318,6.10503876,7.50219298
11.8,4.699999809,4.510000229,15.43276836,11.15215517,6.905351171,6.6443769,12.98601694
11.7,4.815000057,4.429999828,15.29230769,12.62284481,7.485173502,6.8,13.84303798
11.8,4.760000229,4.46999979,14.8,11.64152539,4.869372694,6.248042705,9.077489151
11.7,4.762499809,4.489999771,14.575,12.33248941,4.958333333,6.787068966,14.14743587
11.7,4.800000191,4.480000019,14.5,12.56239318,4.846863469,6.445683453,14.82136754
12.2,4.730000019,4.429999828,14.8,12.75793991,4.940530303,6.756444444,14.54873952
12.5,4.769999981,4.480000019,15.44916201,12.67489363,4.891416309,6.70210084,14.89358972
12.7,4.730000019,5.594237266,14.8,12.54127658,4.814869888,6.665250965,15.36594826
12.7,4.739999771,4.429999828,14.75,12.95021836,4.847038328,6.694957983,14.97586206
12.7,4.699999809,4.489999771,14.75,13.27167383,4.66745098,7.15019305,15.67739132
12.9,4.664999962,4.559999943,14.6,8.029411791,5.261623616,7.084090909,6.488695628
12.9,4.730000019,4.550000191,14.4,8.853124997,4.751724138,7.08907563,5.091111141
13.1,4.699999809,4.550000191,14.25,14.49868418,4.915833333,7.125088339,4.601754395
13.1,4.739999771,4.53000021,14.4,15.0111111,4.909266409,7.243014706,4.243776823
13,4.730000019,4.510000229,14.3,10.01111109,5.047330961,7.293280632,3.752173915
12.9,4.760000229,4.510000229,14.3,14.73648064,7.697359736,8.250909091,3.624229084
12.8,4.800000191,4.480000019,14.4,15.09342103,8.001607717,8.736307692,3.582819396
12.9,6.912545432,4.573333422,14.3,15.32770564,8.718649518,8.804531722,3.647161584
14.64619565,4.769999981,4.51333348,14.3,15.36060609,7.769508197,7.176397516,3.44273128
12.8,4.820000172,4.980000019,14.3,15.74034334,7.786163522,6.569846154,3.616818183
14.73388889,4.889999866,4.949999809,14.4,15.86394852,7.421630094,5.870061728,3.571806172
12.9,4.860000134,4.949999809,14.3,15.91659387,6.9784375,5.154012346,3.421333337
12.9,4.869999886,4.949999809,14.2,8.356768604,7.572727273,5.42674772,3.380180189
12.8,4.869999886,6.172072076,14.2,7.983410244,7.580487805,5.684520124,3.525454554
13,4.889999866,4.800000191,14.3,7.494930876,5.958644068,5.298939929,4.238053112
12.9,4.869999886,4.809999943,14.4,7.058986152,5.410855263,5.121561338,4.052914804
13,4.802000046,4.787142924,14.56666667,6.811061935,6.012237762,5.868543046,5.003720953
14.77771739,4.859999895,4.690000057,15.23868613,6.678879317,4.93908046,5.730681818,4.288157902
13.2,4.870000045,4.689999962,15.27300613,6.596380085,5.111578947,5.996949153,4.440434795
13.4,5.320000172,4.730000019,14.55,6.661777746,7.118064516,6.492476489,4.59870692
13.2,5.269999981,4.690000057,14.7,6.441150427,5.097864769,6.32189781,5.036725675
15.21292135,5.150000095,4.772499919,14.5,6.546666654,5.282608696,6.383823529,5.209090924
15.57555556,5.210000038,4.642857075,14.55,6.398214274,8.236184211,7.531692308,5.346902651
15.32864322,7.234999968,4.598000097,14.3,6.218099549,4.926022305,6.47250996,5.668421064
15.48452381,5.019999981,4.62285723,14.5,6.274999991,8.153094463,7.539365079,5.805603455
13.5,5,4.561739154,14.4,6.286222218,8.260124611,8.018181818,6.31353711
15.8173516,4.900000095,4.460714306,14.5,6.549557513,8.322259136,8.133531157,6.667400854
15.93487179,4.869999886,4.352051283,14.35,5.910300439,5.041489362,6.366077739,7.001321547
15.99641026,4.889999866,4.451515111,14.4,6.579372211,6.12909699,6.80459364,7.29285713
15.99944751,4.860000134,4.509499979,14.2,5.718695659,4.799245283,5.719215686,6.53973796
16.08248848,4.845000029,26.86249954,12.8,5.878602626,5.063636364,6.002788845,7.340528623
16.21947368,4.929999828,4.525223881,13,5.785267849,4.92,5.9625,7.939224216
16.01516588,4.869999886,4.543246758,12.8,6.311206898,7.775641026,7.379566563,7.975757634
16.05188679,4.900000095,4.407500022,12.8,6.128820952,8.855987055,8.759638554,7.678703732
14.2,4.900000095,4.387358513,13,6.120524019,9.094888179,9.054938272,8.17991458
16.36934673,4.896666527,4.393804317,12.9,6.349557495,8.258252427,8.073230769,8.330303077
16.34444444,4.654999971,5.539999962,12.8,6.869999981,8.975562701,9.087687688,7.554128457
16.85668203,4.679999987,5.5424999,12.8,7.601762144,8.290553746,8.15664557,7.791031448
16.78465909,4.809999943,4.618255848,12.8,7.622566379,8.802912621,8.522153846,8.22162164
16.04816754,4.847500086,4.500465119,12.7,7.735371215,7.880188679,7.127329193,9.01336205
16.16161616,4.735714258,4.476012671,12.8,7.850877264,4.967482517,6.751186441,8.641666679
16.3048913,4.720588235,4.562303023,12.8,8.335217451,8.541639344,8.577287066,9.105194756
16.3319797,4.549473737,5.675000072,12.8,7.639910337,8.340484429,8.390769231,9.145414831
16.39134615,4.544000006,5.257008166,12.7,8.465486759,7.74717608,7.49054878,9.165333282
16.23555556,4.711791031,5.363665307,12.8,7.959482826,8.554220779,8.252484472,9.600000381
16.31095238,5.920000076,5.430448958,13.6,8.193087558,8.161639344,7.726807229,9.800446432
16.41267606,5.876666705,5.6015748,15.69621622,8.386842155,8.413880126,8.060869565,9.830869579
16.28663366,4.652068968,5.39879245,13.85,8.606222229,8.049196141,7.443768997,10.25128204
14.3,4.625754703,5.361164641,15.53076923,8.517777818,5.395588235,6.745985401,10.53819744
16.32472527,4.664112158,5.330566779,15.30402299,7.714027178,5.545263158,6.789377289,10.66594828
16.42315789,4.745984822,5.254917999,13.85,8.352606678,5.265168539,6.350561798,10.29601768
16.41830986,6.093333403,5.496612224,13.8,9.165948251,5.073540856,6.217454545,10.98755369
16.46432749,6.717813766,5.580409841,14.1,8.640611382,4.946236559,6.256976744,11.08491379
16.56380952,7.128062006,5.641343882,13.9,9.576548705,8.141275168,8.240255591,10.17347828
16.62029703,6.86634237,5.55839506,15.52590674,9.55234039,4.792226148,6.14296875,10.31404254
17.11052632,7.00488459,5.762598424,14,9.554741358,4.715827338,6.267293233,11.49826835
17.18162393,7.174639965,5.799201536,14.1,9.600000381,5.21590106,6.826086957,11.72894734
16.4205,6.97261192,5.610612243,14.4,10.25486729,5.070486111,6.518875502,11.94669603
16.41918605,6.903607832,4.704235267,14.4,10.16593886,5.144150943,6.272014925,11.7350427
16.35306122,6.656844233,4.867264943,14.4,10.4004348,4.956842105,6.070722433,11.51120687
16.39666667,7.056862728,4.880912674,14.4,10.46651791,4.926785714,6.3,11.5162393
17.05488372,6.963320588,5.745471701,14.2,10.72222223,4.902247191,6.314754098,11.86147185
16.39593909,7.12316405,6.140722467,14.3,10.79316242,5.092753623,6.656457565,10.57361705
16.5729064,7.058117629,6.348872197,14.2,11.07565218,4.897879859,6.726950355,10.11957443
16.54919786,7.319328363,7.89799228,14.4,11.32719297,7.938311688,7.536908517,11.63021271
16.52,7.412235296,7.831611719,14.4,11.57946427,5.025704225,6.843027888,11.4635593
16.54670051,6.605555525,7.818609014,14.5,11.63547005,8.119242902,8.310031348,10.86765958
15.1,6.232050231,7.70255726,14.5,11.9890829,5.089811321,7.014736842,11.68076923
15.2,6.317130813,7.515652178,14.5,12.24999997,4.876449275,6.706521739,11.36371308
15.4,6.330248967,7.033625949,14.3,12.50311108,5.0433213,7.128571429,10.73713082
15.1,7.20522727,7.214583308,14.3,12.46521737,5.101838235,7.01037037,10.82118644
12.45294118,7.108415078,7.369999983,15.49891304,12.5328947,4.950352113,6.957971014,11.60431036
15.97055215,7.322248984,7.50485356,14.5,12.44847158,4.978647687,7.333576642,11.48818567
16.63467337,7.928423113,7.337764686,15.45614973,12.60560345,4.757243816,7.289285714,12.02068963
15.2,7.782727303,6.538221359,15.34450549,12.51130435,4.874169742,7.183516484,12.31373392
14.9,7.815140619,6.328850611,15.35389222,12.45088494,5.026666667,7.281294964,12.40677963
15,7.584666682,6.416628363,14.4,12.67885461,5.32155477,7.332592593,11.35278971
14.9,7.486275306,5.522175733,14.5,12.80042919,5.365124555,7.240310078,11.17818181
16.84336283,7.453840015,4.489919357,14.4,12.84502164,4.963468635,7.06802974,12.64297874
15.3,7.299082956,4.605421671,14.5,12.96506552,5.062357414,7.226037736,12.73347643
16.60410959,7.180950382,4.713857659,14.4,13.08025757,5.002867384,7.463605442,11.40792953
16.62539683,7.231856529,4.626399985,15.3754386,13.20254242,4.851388889,7.362056738,2.955932241
16.58636364,7.47506123,4.766653971,15.45767196,13.15903085,4.655805243,7.280071174,2.754676251
16.45924171,7.025384596,4.610278879,14.5,13.33617025,9.066987179,8.422121212,3.636363649
16.29944134,6.99491732,4.399571996,14.45,13.38247869,8.566346154,8.114678899,4.079545464
16.5212766,7.040634891,4.501692908,14.2,13.58253279,3.022222222,4.121052632,2.887640474
15.3,6.398359377,5.113468183,14.6,12.49914163,2.532124352,5.50625,3.167664662
15.3,5.822631585,5.497928289,14.5,12.59621848,2.737226277,4.989285714,3.652459012
16.46443299,5.892446371,5.592650594,14.6,12.81101692,2.982901554,6.084293194,3.982285726
16.40215054,5.904878064,5.673109239,14.4,11.59661017,2.489208633,6.124285714,3.715228437
16.18645833,6.062459705,5.833967618,14.5,13.65940171,2.493296089,5.394505495,3.824338663
16.29642857,6.103928585,5.71963117,14.4,13.52606838,2.475,5.017094017,2.76576575
16.3125,6.077136755,5.716747964,14.3,12.28846155,2.658421053,5.069194313,2.700930218
15.2,5.45527196,5.997323455,14.4,5.203225823,2.856060606,4.779555556,2.680180178
15.3,5.436651961,5.908901991,14.1,4.819130545,2.670646766,4.443870968,2.76635943
17.98095238,5.75449438,6.07924305,14.2,6.157847524,2.355769231,5.243203883,2.69734512
15.2,5.981541526,4.232346936,14.3,6.263535974,2.111290323,4.269426752,2.745982124
14.6,6.041299234,5.940240975,14.2,5.002617799,2.13890785,4.216875,2.794999985
16.58196721,5.900760014,4.289615396,14.2,5.450243938,2.046808511,4.0872,3.229870136
15.4,5.838433756,4.259627922,14.1,5.977472546,2.273333333,4.059701493,3.539639639
16.43734177,5.959503842,6.326188551,14.1,6.307065212,2.105226481,3.961702128,3.402631581
16.48533333,6.061641247,6.47364376,14.2,6.043750004,2.129166667,3.911392405,3.317937212
16.39689119,6.069765652,6.835375505,14.66,6.397630325,2.073519164,4.020535714,3.625114158
16.45555556,6.127261921,6.41285141,13.5,4.999551591,2.079298246,3.920143885,3.615068499
16.44064171,6.038192785,4.183830852,13.5,4.880888903,2.037676056,3.96119403,3.708715603
16.33785311,4.758068152,4.307653069,14,4.678139549,2.046181818,3.899415205,3.765929211
15.2,6.178571449,4.256445497,14.2,4.624663682,2.061279461,3.932954545,3.843362836
15.2,4.803142806,4.428415848,14.2,4.186607131,2.058163265,5.096902655,3.879203542
15.1,4.910131564,6.076848739,14.2,4.356422024,2.171886121,4.037654321,3.771945713
15.4,6.101422937,5.086407756,14,4.297247688,2.007291667,3.521830986,3.865929216
15.3,6.029411795,5.530582523,14,4.295154176,2.66,3.54770318,4.165350856
15,6.538945341,6.825879995,14,4.271806149,2.862578616,4.781785714,4.27533632
15.1,6.085960815,5.188532094,14.1,4.108071733,2.003202847,4.899293286,4.263913037
15,4.916103858,4.532709364,14.3,4.035999994,2.058273381,4.86130137,4.192727254
15,5.023146029,4.627072083,14.1,4.0914798,2.121052632,4.591428571,4.298206271
15,4.840265934,5.319857832,14,4.105479433,2.772424242,4.79347079,4.386784144
15,5.015120434,4.685092606,14.2,4.210714283,2.433449477,4.651360544,4.445248865
14.9,6.264077691,4.677373734,14.2,4.113392855,2.75152439,4.65631769,4.524657552
15,5.707017539,4.614714284,14.2,4.174999995,2.402614379,5.265682657,4.535242291
16.11927711,6.022756741,4.611400971,14,4.209482751,2.459271523,5.184912281,4.494036709
15,6.609919358,4.68167402,14,4.218340586,2.90310559,5.015789474,3.587777779
